invoice_no,stock_code,description,category,quantity,invoice_date,unit_price_GBP,revenue_GBP,customer_id,country,current_stock,reorder_point,lead_time_days,stock_status
543226,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,12,2011-06-01,1.21,14.58,C11485,United Kingdom,108,85,6,Adequate
531169,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,2,2011-06-01,2.45,4.9,C19725,United Kingdom,144,62,16,Adequate
598974,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,2011-06-01,1.66,1.66,C12116,United Kingdom,163,71,12,Adequate
579278,S10002,JUMBO BAG RED RETROSPOT,Bags,1,2011-06-01,1.6,1.6,C15370,United Kingdom,215,51,16,Adequate
570940,S10003,PARTY BUNTING,Party,2,2011-06-01,5.26,10.53,C16830,United Kingdom,229,56,6,Adequate
528426,S10003,PARTY BUNTING,Party,1,2011-06-01,4.94,4.94,C10734,Netherlands,229,56,6,Adequate
591170,S10019,BAKING SET 9 PIECE RETROSPOT,Kitchenware,3,2011-06-01,4.27,12.82,C17497,United Kingdom,114,46,12,Adequate
514933,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,3,2011-06-01,2.48,7.43,C13567,Australia,188,34,9,Adequate
553931,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,3,2011-06-01,1.26,3.77,C11020,United Kingdom,237,65,5,Adequate
547531,S10012,HAND WARMER UNION JACK,Gifts,1,2011-06-01,1.81,1.81,C16492,United Kingdom,254,60,3,Adequate
579199,S10004,LUNCH BAG RED RETROSPOT,Bags,3,2011-06-01,1.67,5.02,C16159,United Kingdom,154,86,9,Adequate
584865,S10001,REGENCY CAKESTAND 3 TIER,Kitchenware,1,2011-06-01,12.72,12.72,C10208,United Kingdom,90,78,17,Adequate
550480,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,2,2011-06-02,1.29,2.58,C17210,United Kingdom,108,85,6,Adequate
536737,S10002,JUMBO BAG RED RETROSPOT,Bags,3,2011-06-02,1.7,5.09,C19165,United Kingdom,215,51,16,Adequate
511000,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,1,2011-06-02,2.8,2.8,C16827,United Kingdom,189,53,4,Adequate
557020,S10012,HAND WARMER UNION JACK,Gifts,10,2011-06-02,1.73,17.3,C11928,United Kingdom,254,60,3,Adequate
527839,S10010,SET 7 BABUSHKA NESTING BOXES,Toys,2,2011-06-02,8.46,16.92,C14934,United Kingdom,196,86,18,Adequate
597541,S10019,BAKING SET 9 PIECE RETROSPOT,Kitchenware,8,2011-06-02,4.29,34.31,C19807,United Kingdom,114,46,12,Adequate
519586,S10015,PINK CHERRY LIGHTS,Lighting,3,2011-06-02,6.91,20.72,C11723,United Kingdom,107,31,4,Adequate
581230,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,3,2011-06-02,1.18,3.54,C17474,United Kingdom,108,85,6,Adequate
572550,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,6,2011-06-02,1.72,10.34,C18727,Spain,163,71,12,Adequate
522032,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,1,2011-06-02,1.26,1.26,C18573,United Kingdom,237,65,5,Adequate
519661,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,1,2011-06-02,1.24,1.24,C16906,United Kingdom,108,85,6,Adequate
547468,S10019,BAKING SET 9 PIECE RETROSPOT,Kitchenware,2,2011-06-02,5.0,10.01,C13062,United Kingdom,114,46,12,Adequate
530679,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,3,2011-06-03,2.69,8.07,C16125,Netherlands,144,62,16,Adequate
590588,S10019,BAKING SET 9 PIECE RETROSPOT,Kitchenware,3,2011-06-03,4.57,13.72,C19398,United Kingdom,114,46,12,Adequate
587907,S10002,JUMBO BAG RED RETROSPOT,Bags,6,2011-06-03,1.72,10.3,C15877,United Kingdom,215,51,16,Adequate
580902,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,2011-06-03,1.82,1.82,C15250,United Kingdom,163,71,12,Adequate
511907,S10002,JUMBO BAG RED RETROSPOT,Bags,36,2011-06-03,1.74,62.67,C15486,United Kingdom,215,51,16,Adequate
579124,S10008,KNITTED UNION FLAG HOT WATER BOTTLE,Gifts,2,2011-06-03,3.37,6.73,C15993,United Kingdom,128,80,3,Adequate
583519,S10015,PINK CHERRY LIGHTS,Lighting,2,2011-06-03,6.4,12.79,C14038,France,107,31,4,Adequate
585993,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,12,2011-06-03,1.72,20.61,C18466,United Kingdom,163,71,12,Adequate
525325,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,1,2011-06-03,1.91,1.91,C14521,Spain,280,35,16,Adequate
527641,S10010,SET 7 BABUSHKA NESTING BOXES,Toys,96,2011-06-03,7.36,706.14,C13399,United Kingdom,196,86,18,Adequate
577743,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,1,2011-06-03,2.75,2.75,C16870,Australia,189,53,4,Adequate
523469,S10015,PINK CHERRY LIGHTS,Lighting,1,2011-06-04,6.92,6.92,C17059,Germany,107,31,4,Adequate
518971,S10001,REGENCY CAKESTAND 3 TIER,Kitchenware,2,2011-06-04,13.63,27.27,C13872,United Kingdom,90,78,17,Adequate
517267,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,3,2011-06-04,1.37,4.1,C18581,United Kingdom,108,85,6,Adequate
510555,S10004,LUNCH BAG RED RETROSPOT,Bags,4,2011-06-04,1.75,6.99,C18462,United Kingdom,154,86,9,Adequate
570568,S10004,LUNCH BAG RED RETROSPOT,Bags,1,2011-06-04,1.64,1.64,C13021,United Kingdom,154,86,9,Adequate
550928,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,1,2011-06-04,4.49,4.49,C10456,United Kingdom,191,64,15,Adequate
578628,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,1,2011-06-04,1.91,1.91,C18537,United Kingdom,280,35,16,Adequate
544041,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,2,2011-06-04,4.23,8.47,C13327,United Kingdom,191,64,15,Adequate
511212,S10012,HAND WARMER UNION JACK,Gifts,24,2011-06-04,2.04,49.05,C15918,United Kingdom,254,60,3,Adequate
540017,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,3,2011-06-05,1.2,3.61,C13456,France,108,85,6,Adequate
575044,S10004,LUNCH BAG RED RETROSPOT,Bags,8,2011-06-05,1.7,13.6,C15266,United Kingdom,154,86,9,Adequate
512719,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,2,2011-06-06,2.55,5.11,C19742,United Kingdom,188,34,9,Adequate
598579,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,1,2011-06-06,2.71,2.71,C13873,United Kingdom,189,53,4,Adequate
591678,S10002,JUMBO BAG RED RETROSPOT,Bags,4,2011-06-06,1.7,6.78,C15201,United Kingdom,215,51,16,Adequate
566315,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,10,2011-06-06,1.77,17.7,C13757,United Kingdom,163,71,12,Adequate
543468,S10004,LUNCH BAG RED RETROSPOT,Bags,12,2011-06-06,1.67,20.04,C19266,United Kingdom,154,86,9,Adequate
569533,S10003,PARTY BUNTING,Party,4,2011-06-06,5.07,20.27,C12314,United Kingdom,229,56,6,Adequate
516489,S10004,LUNCH BAG RED RETROSPOT,Bags,2,2011-06-06,1.66,3.32,C13562,United Kingdom,154,86,9,Adequate
551262,S10002,JUMBO BAG RED RETROSPOT,Bags,1,2011-06-06,1.72,1.72,C14945,United Kingdom,215,51,16,Adequate
580785,S10012,HAND WARMER UNION JACK,Gifts,6,2011-06-06,1.83,10.97,C17615,United Kingdom,254,60,3,Adequate
598531,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,2,2011-06-06,4.18,8.37,C16400,United Kingdom,191,64,15,Adequate
549745,S10012,HAND WARMER UNION JACK,Gifts,10,2011-06-06,1.85,18.52,C12056,United Kingdom,254,60,3,Adequate
567519,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,6,2011-06-06,1.79,10.74,C14416,United Kingdom,163,71,12,Adequate
532721,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,12,2011-06-06,1.14,13.69,C11366,United Kingdom,108,85,6,Adequate
578527,S10002,JUMBO BAG RED RETROSPOT,Bags,4,2011-06-06,1.57,6.3,C17424,Netherlands,215,51,16,Adequate
530241,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,8,2011-06-06,4.73,37.87,C13961,United Kingdom,191,64,15,Adequate
584930,S10004,LUNCH BAG RED RETROSPOT,Bags,2,2011-06-06,1.67,3.35,C19363,United Kingdom,154,86,9,Adequate
515871,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,4,2011-06-06,3.32,13.28,C12239,United Kingdom,275,90,18,Adequate
512691,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,2011-06-06,1.76,1.76,C19107,United Kingdom,163,71,12,Adequate
563328,S10015,PINK CHERRY LIGHTS,Lighting,6,2011-06-06,6.68,40.06,C15243,United Kingdom,107,31,4,Adequate
524496,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,4,2011-06-07,1.66,6.62,C19552,United Kingdom,280,35,16,Adequate
514502,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,8,2011-06-07,1.27,10.18,C10084,United Kingdom,108,85,6,Adequate
576740,S10002,JUMBO BAG RED RETROSPOT,Bags,8,2011-06-07,1.59,12.72,C15031,United Kingdom,215,51,16,Adequate
527676,S10004,LUNCH BAG RED RETROSPOT,Bags,6,2011-06-07,1.66,9.95,C19687,United Kingdom,154,86,9,Adequate
587288,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,1,2011-06-07,1.88,1.88,C17837,Netherlands,280,35,16,Adequate
555549,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,12,2011-06-07,2.77,33.23,C11558,United Kingdom,189,53,4,Adequate
594158,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,1,2011-06-07,2.7,2.7,C15239,United Kingdom,28,22,3,Adequate
572784,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,10,2011-06-07,2.55,25.53,C15175,United Kingdom,144,62,16,Adequate
540055,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,3,2011-06-07,3.02,9.05,C16544,France,28,22,3,Adequate
543321,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,10,2011-06-07,2.74,27.43,C14609,United Kingdom,28,22,3,Adequate
539790,S10012,HAND WARMER UNION JACK,Gifts,3,2011-06-07,1.71,5.13,C14457,United Kingdom,254,60,3,Adequate
565651,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,6,2011-06-07,1.18,7.1,C13799,United Kingdom,237,65,5,Adequate
556680,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,3,2011-06-08,2.65,7.94,C10032,United Kingdom,144,62,16,Adequate
525980,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,8,2011-06-08,1.67,13.32,C11784,United Kingdom,280,35,16,Adequate
586520,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,2,2011-06-08,1.93,3.85,C18462,United Kingdom,280,35,16,Adequate
562325,S10003,PARTY BUNTING,Party,8,2011-06-08,5.05,40.38,C19577,United Kingdom,229,56,6,Adequate
524356,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,2,2011-06-08,2.52,5.03,C16817,Germany,144,62,16,Adequate
590581,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,8,2011-06-08,2.27,18.15,C18635,United Kingdom,188,34,9,Adequate
586329,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,2,2011-06-08,4.08,8.16,C18339,United Kingdom,191,64,15,Adequate
571988,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,2,2011-06-08,2.55,5.09,C12518,United Kingdom,188,34,9,Adequate
548599,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,10,2011-06-08,2.6,26.04,C18734,United Kingdom,188,34,9,Adequate
581040,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,10,2011-06-08,1.75,17.55,C12025,United Kingdom,280,35,16,Adequate
577225,S10002,JUMBO BAG RED RETROSPOT,Bags,6,2011-06-08,1.74,10.47,C18543,United Kingdom,215,51,16,Adequate
534527,S10002,JUMBO BAG RED RETROSPOT,Bags,24,2011-06-09,1.71,40.96,C10368,Belgium,215,51,16,Adequate
579488,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,2,2011-06-09,1.25,2.5,C16168,United Kingdom,237,65,5,Adequate
548950,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,2,2011-06-09,2.84,5.68,C17679,United Kingdom,28,22,3,Adequate
557150,S10008,KNITTED UNION FLAG HOT WATER BOTTLE,Gifts,2,2011-06-09,3.29,6.58,C14427,United Kingdom,128,80,3,Adequate
585063,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,2,2011-06-09,1.36,2.73,C10779,United Kingdom,237,65,5,Adequate
572363,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,2,2011-06-09,1.71,3.41,C19675,Germany,163,71,12,Adequate
587808,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,6,2011-06-09,1.8,10.81,C17666,United Kingdom,163,71,12,Adequate
574696,S10015,PINK CHERRY LIGHTS,Lighting,2,2011-06-09,7.03,14.07,C12485,Netherlands,107,31,4,Adequate
532486,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,2,2011-06-09,1.22,2.44,C16287,United Kingdom,108,85,6,Adequate
520349,S10013,VINTAGE UNION JACK MEMOBOARD,Stationery,4,2011-06-09,3.9,15.6,C12749,United Kingdom,52,71,8,Low
570615,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,2,2011-06-09,1.38,2.77,C14169,Netherlands,237,65,5,Adequate
524508,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,3,2011-06-10,1.79,5.37,C19207,United Kingdom,280,35,16,Adequate
527728,S10003,PARTY BUNTING,Party,1,2011-06-10,5.18,5.18,C16025,United Kingdom,229,56,6,Adequate
586291,S10012,HAND WARMER UNION JACK,Gifts,36,2011-06-10,1.87,67.23,C17258,Australia,254,60,3,Adequate
577516,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,2,2011-06-10,1.16,2.32,C19267,United Kingdom,237,65,5,Adequate
572634,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,12,2011-06-10,1.16,13.9,C19231,United Kingdom,237,65,5,Adequate
599960,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,4,2011-06-10,1.22,4.89,C12702,United Kingdom,237,65,5,Adequate
525506,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,2,2011-06-10,4.32,8.65,C11015,United Kingdom,191,64,15,Adequate
577427,S10012,HAND WARMER UNION JACK,Gifts,2,2011-06-10,1.93,3.86,C14622,United Kingdom,254,60,3,Adequate
564400,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,6,2011-06-10,1.15,6.91,C19861,Spain,237,65,5,Adequate
517742,S10004,LUNCH BAG RED RETROSPOT,Bags,36,2011-06-10,1.7,61.34,C18144,United Kingdom,154,86,9,Adequate
529740,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,2,2011-06-10,2.44,4.87,C17788,United Kingdom,188,34,9,Adequate
566874,S10001,REGENCY CAKESTAND 3 TIER,Kitchenware,1,2011-06-10,12.75,12.75,C16257,Netherlands,90,78,17,Adequate
568949,S10003,PARTY BUNTING,Party,3,2011-06-10,5.1,15.29,C15206,United Kingdom,229,56,6,Adequate
540680,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,3,2011-06-10,2.99,8.97,C12273,United Kingdom,189,53,4,Adequate
599343,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,10,2011-06-10,2.49,24.87,C16267,United Kingdom,188,34,9,Adequate
593004,S10004,LUNCH BAG RED RETROSPOT,Bags,3,2011-06-11,1.54,4.61,C11642,Spain,154,86,9,Adequate
583934,S10019,BAKING SET 9 PIECE RETROSPOT,Kitchenware,1,2011-06-11,4.61,4.61,C12392,Australia,114,46,12,Adequate
566451,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,24,2011-06-11,1.76,42.29,C14389,United Kingdom,163,71,12,Adequate
596892,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,3,2011-06-11,2.66,7.99,C12511,France,144,62,16,Adequate
591911,S10002,JUMBO BAG RED RETROSPOT,Bags,6,2011-06-11,1.7,10.23,C11576,United Kingdom,215,51,16,Adequate
536475,S10013,VINTAGE UNION JACK MEMOBOARD,Stationery,6,2011-06-11,3.69,22.16,C17307,United Kingdom,52,71,8,Low
588848,S10004,LUNCH BAG RED RETROSPOT,Bags,1,2011-06-11,1.54,1.54,C15567,Spain,154,86,9,Adequate
559910,S10012,HAND WARMER UNION JACK,Gifts,1,2011-06-11,1.9,1.9,C13738,United Kingdom,254,60,3,Adequate
524250,S10003,PARTY BUNTING,Party,1,2011-06-12,4.65,4.65,C10503,United Kingdom,229,56,6,Adequate
549233,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,36,2011-06-12,2.64,94.98,C10325,United Kingdom,144,62,16,Adequate
554560,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,10,2011-06-12,2.53,25.35,C19772,United Kingdom,188,34,9,Adequate
540331,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,1,2011-06-12,1.22,1.22,C14887,United Kingdom,108,85,6,Adequate
598972,S10002,JUMBO BAG RED RETROSPOT,Bags,6,2011-06-12,1.64,9.84,C10551,United Kingdom,215,51,16,Adequate
544394,S10012,HAND WARMER UNION JACK,Gifts,6,2011-06-12,1.87,11.21,C13928,Netherlands,254,60,3,Adequate
572959,S10012,HAND WARMER UNION JACK,Gifts,1,2011-06-12,1.79,1.79,C18484,Netherlands,254,60,3,Adequate
541856,S10001,REGENCY CAKESTAND 3 TIER,Kitchenware,3,2011-06-12,11.87,35.61,C19986,United Kingdom,90,78,17,Adequate
575661,S10008,KNITTED UNION FLAG HOT WATER BOTTLE,Gifts,8,2011-06-12,3.38,27.07,C19155,United Kingdom,128,80,3,Adequate
532665,S10004,LUNCH BAG RED RETROSPOT,Bags,2,2011-06-13,1.66,3.31,C11603,United Kingdom,154,86,9,Adequate
595237,S10008,KNITTED UNION FLAG HOT WATER BOTTLE,Gifts,12,2011-06-13,3.62,43.45,C12792,United Kingdom,128,80,3,Adequate
515357,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,6,2011-06-13,1.2,7.21,C19821,United Kingdom,108,85,6,Adequate
597342,S10002,JUMBO BAG RED RETROSPOT,Bags,1,2011-06-13,1.74,1.74,C18484,United Kingdom,215,51,16,Adequate
571286,S10002,JUMBO BAG RED RETROSPOT,Bags,12,2011-06-13,1.56,18.66,C10113,United Kingdom,215,51,16,Adequate
513195,S10004,LUNCH BAG RED RETROSPOT,Bags,1,2011-06-13,1.54,1.54,C15674,United Kingdom,154,86,9,Adequate
550003,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,12,2011-06-13,2.91,34.87,C13156,United Kingdom,28,22,3,Adequate
570268,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,3,2011-06-13,1.19,3.57,C12819,United Kingdom,108,85,6,Adequate
538085,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,6,2011-06-13,1.17,6.99,C16342,United Kingdom,237,65,5,Adequate
524837,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,10,2011-06-13,2.8,27.98,C10633,United Kingdom,144,62,16,Adequate
550296,S10004,LUNCH BAG RED RETROSPOT,Bags,2,2011-06-13,1.61,3.23,C14636,United Kingdom,154,86,9,Adequate
587770,S10012,HAND WARMER UNION JACK,Gifts,3,2011-06-13,2.06,6.19,C17778,United Kingdom,254,60,3,Adequate
540080,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,4,2011-06-13,2.61,10.45,C17775,United Kingdom,189,53,4,Adequate
592668,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,4,2011-06-13,2.7,10.79,C19065,United Kingdom,28,22,3,Adequate
525930,S10003,PARTY BUNTING,Party,2,2011-06-13,5.27,10.54,C12803,United Kingdom,229,56,6,Adequate
547768,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,96,2011-06-13,4.1,393.18,C17306,United Kingdom,191,64,15,Adequate
589441,S10013,VINTAGE UNION JACK MEMOBOARD,Stationery,8,2011-06-13,3.82,30.53,C19713,United Kingdom,52,71,8,Low
593693,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,2,2011-06-13,2.28,4.57,C15556,United Kingdom,188,34,9,Adequate
550345,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,6,2011-06-13,2.55,15.27,C15648,Netherlands,144,62,16,Adequate
580455,S10013,VINTAGE UNION JACK MEMOBOARD,Stationery,3,2011-06-14,3.53,10.59,C15771,United Kingdom,52,71,8,Low
571393,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,12,2011-06-14,1.68,20.21,C19734,United Kingdom,163,71,12,Adequate
545516,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,2,2011-06-14,2.68,5.37,C13563,Australia,189,53,4,Adequate
580025,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,2,2011-06-14,1.87,3.74,C11588,United Kingdom,280,35,16,Adequate
590751,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,1,2011-06-14,3.04,3.04,C15729,United Kingdom,28,22,3,Adequate
541114,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,48,2011-06-14,1.27,60.72,C19468,United Kingdom,108,85,6,Adequate
530575,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,3,2011-06-14,2.61,7.82,C18265,United Kingdom,144,62,16,Adequate
537575,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,2,2011-06-15,2.44,4.87,C12484,United Kingdom,188,34,9,Adequate
592335,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,4,2011-06-15,1.22,4.89,C17684,United Kingdom,237,65,5,Adequate
539266,S10001,REGENCY CAKESTAND 3 TIER,Kitchenware,2,2011-06-15,13.05,26.1,C11888,United Kingdom,90,78,17,Adequate
581623,S10012,HAND WARMER UNION JACK,Gifts,2,2011-06-15,1.84,3.68,C14771,Spain,254,60,3,Adequate
541394,S10004,LUNCH BAG RED RETROSPOT,Bags,6,2011-06-15,1.64,9.86,C11389,United Kingdom,154,86,9,Adequate
546669,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,1,2011-06-15,3.01,3.01,C14217,United Kingdom,28,22,3,Adequate
586167,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,4,2011-06-16,2.61,10.43,C14746,United Kingdom,189,53,4,Adequate
570534,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,3,2011-06-16,2.95,8.84,C18639,United Kingdom,189,53,4,Adequate
570484,S10013,VINTAGE UNION JACK MEMOBOARD,Stationery,4,2011-06-16,3.74,14.97,C15464,United Kingdom,52,71,8,Low
558221,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,2,2011-06-16,1.26,2.52,C16690,United Kingdom,108,85,6,Adequate
547182,S10008,KNITTED UNION FLAG HOT WATER BOTTLE,Gifts,4,2011-06-16,3.38,13.53,C14898,United Kingdom,128,80,3,Adequate
523628,S10003,PARTY BUNTING,Party,1,2011-06-16,5.11,5.11,C16178,United Kingdom,229,56,6,Adequate
526226,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,3,2011-06-16,1.27,3.81,C16944,United Kingdom,108,85,6,Adequate
521005,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,2,2011-06-16,1.69,3.37,C19292,United Kingdom,163,71,12,Adequate
514611,S10002,JUMBO BAG RED RETROSPOT,Bags,3,2011-06-16,1.77,5.31,C19592,Spain,215,51,16,Adequate
527463,S10012,HAND WARMER UNION JACK,Gifts,3,2011-06-16,1.55,4.66,C17595,United Kingdom,254,60,3,Adequate
521818,S10001,REGENCY CAKESTAND 3 TIER,Kitchenware,6,2011-06-16,13.54,81.25,C15863,United Kingdom,90,78,17,Adequate
564009,S10019,BAKING SET 9 PIECE RETROSPOT,Kitchenware,6,2011-06-17,4.86,29.18,C10293,United Kingdom,114,46,12,Adequate
571583,S10012,HAND WARMER UNION JACK,Gifts,3,2011-06-17,1.68,5.04,C19769,Australia,254,60,3,Adequate
578408,S10019,BAKING SET 9 PIECE RETROSPOT,Kitchenware,2,2011-06-17,4.87,9.73,C14268,Belgium,114,46,12,Adequate
556430,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,4,2011-06-17,1.78,7.12,C17197,United Kingdom,163,71,12,Adequate
568533,S10019,BAKING SET 9 PIECE RETROSPOT,Kitchenware,36,2011-06-17,4.78,172.1,C14058,United Kingdom,114,46,12,Adequate
586666,S10002,JUMBO BAG RED RETROSPOT,Bags,2,2011-06-17,1.52,3.04,C15282,United Kingdom,215,51,16,Adequate
523855,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,1,2011-06-17,1.29,1.29,C17195,United Kingdom,237,65,5,Adequate
556191,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,2,2011-06-17,1.31,2.63,C15544,United Kingdom,237,65,5,Adequate
557328,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,3,2011-06-17,2.67,8.01,C18495,United Kingdom,189,53,4,Adequate
522050,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,2,2011-06-17,1.28,2.56,C12951,United Kingdom,237,65,5,Adequate
531331,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,10,2011-06-17,3.33,33.3,C14761,United Kingdom,275,90,18,Adequate
585567,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,4,2011-06-17,1.76,7.06,C17018,United Kingdom,163,71,12,Adequate
551113,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,2,2011-06-17,1.66,3.33,C19953,United Kingdom,163,71,12,Adequate
583837,S10012,HAND WARMER UNION JACK,Gifts,36,2011-06-17,1.8,64.67,C15756,United Kingdom,254,60,3,Adequate
510506,S10002,JUMBO BAG RED RETROSPOT,Bags,1,2011-06-18,1.65,1.65,C12930,United Kingdom,215,51,16,Adequate
562217,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,1,2011-06-18,1.17,1.17,C12716,United Kingdom,108,85,6,Adequate
518163,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,2,2011-06-18,4.22,8.44,C16966,France,191,64,15,Adequate
514894,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,1,2011-06-18,1.88,1.88,C15825,United Kingdom,280,35,16,Adequate
553406,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,8,2011-06-18,1.76,14.11,C19541,United Kingdom,163,71,12,Adequate
573465,S10019,BAKING SET 9 PIECE RETROSPOT,Kitchenware,2,2011-06-18,4.71,9.42,C13375,United Kingdom,114,46,12,Adequate
564520,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,8,2011-06-18,3.95,31.56,C18143,United Kingdom,191,64,15,Adequate
